header,true_label,true_label_id,pred_label,pred_label_id,second_best_label,confidence,entropy,margin,correct,original_label,prob_None,prob_DNA,prob_DNA/Academ-1,prob_DNA/CMC,prob_DNA/Kolobok,prob_DNA/P,prob_DNA/PIF-Harbinger,prob_DNA/PiggyBac,prob_DNA/Sola-2,prob_DNA/TcMar-Tc1,prob_DNA/hAT
PiggyBac_61-kTriCli#DNA/PiggyBac,DNA/PiggyBac,7,None,0,DNA/P,0.20445284,2.30488,0.08595883,False,DNA/PiggyBac,0.20445284,0.05905625,0.07494946,0.088792406,0.1046214,0.11849401,0.053823277,0.06273609,0.110161796,0.051280674,0.07163174
PiggyBac_62-kTriCli#DNA/PiggyBac,DNA/PiggyBac,7,None,0,DNA/P,0.20437638,2.3049622,0.08583861,False,DNA/PiggyBac,0.20437638,0.059070326,0.07496217,0.0886747,0.10487577,0.118537776,0.053853728,0.06282799,0.10996389,0.051242277,0.07161508
hAT_172-kTriCli#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20508881,2.3040872,0.08669111,False,DNA/hAT,0.20508881,0.058926657,0.07472537,0.08863301,0.104888566,0.1183977,0.053647067,0.062711015,0.11020578,0.05122766,0.07154841
hAT_183-kTriCli#DNA,DNA,1,None,0,DNA/P,0.20388559,2.30681,0.08653052,False,DNA,0.20388559,0.061745208,0.07527445,0.08813955,0.10404489,0.11735506,0.05348952,0.0636654,0.10989558,0.050795928,0.07170879
TcMar-Tc1_28-kTriCli#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.2047908,2.3040922,0.08544229,False,DNA/TcMar-Tc1,0.2047908,0.05950727,0.07413994,0.08842559,0.105285026,0.11934851,0.053891525,0.06256569,0.11001296,0.051288974,0.0707437
TcMar-Tc1_1-mPipNat#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20614374,2.3019717,0.08644038,False,DNA/TcMar-Tc1,0.20614374,0.058944706,0.07377786,0.08826768,0.10538852,0.11970336,0.05374653,0.062316928,0.11044191,0.050858732,0.07041003
hAT_12-rBraPum#DNA,DNA,1,None,0,DNA/P,0.19753759,2.3190384,0.08633667,False,DNA,0.19753759,0.07215817,0.077514865,0.08726578,0.1012031,0.111200914,0.052842636,0.06824258,0.107812665,0.050824817,0.073396884
TcMar-Tc1_17-rBraPum#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.19856457,2.3164203,0.08535034,False,DNA/TcMar-Tc1,0.19856457,0.06773443,0.07733767,0.08758211,0.10211485,0.11321423,0.053242154,0.06659348,0.10876894,0.051362865,0.07348477
TcMar-Tc1_20-rBraPum#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.19920975,2.3155243,0.08583062,False,DNA/TcMar-Tc1,0.19920975,0.06748743,0.07716079,0.087628774,0.10218356,0.11337913,0.05311505,0.06642922,0.108842224,0.05121403,0.07335005
TcMar-Tc1_25-rBraPum#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.2008561,2.3124244,0.085903995,False,DNA/TcMar-Tc1,0.2008561,0.06518572,0.07647476,0.08773972,0.1028161,0.11495211,0.053293433,0.06535581,0.109430425,0.051138867,0.072757006
TcMar-Tc1_2-rCycPin#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20372324,2.3071387,0.086328216,False,DNA/TcMar-Tc1,0.20372324,0.061753083,0.07537239,0.088312134,0.10379822,0.11739502,0.053592212,0.063598916,0.109767504,0.050942127,0.07174522
PIF-Harbinger_62-rDibSmi#DNA/PIF-Harbinger,DNA/PIF-Harbinger,6,None,0,DNA/P,0.19477122,2.3225482,0.084221125,False,DNA/PIF-Harbinger,0.19477122,0.07169928,0.0789528,0.08747024,0.100574166,0.11055009,0.053281896,0.068400584,0.10775789,0.05165578,0.07488605
PIF-Harbinger_16-rDibSmi#DNA/PIF-Harbinger,DNA/PIF-Harbinger,6,None,0,DNA/P,0.19686677,2.3190887,0.0844951,False,DNA/PIF-Harbinger,0.19686677,0.06927744,0.078058936,0.08725194,0.101400495,0.11237167,0.053379606,0.06743512,0.10847527,0.051460136,0.074022576
PIF-Harbinger_29-rDibSmi#DNA/PIF-Harbinger,DNA/PIF-Harbinger,6,None,0,DNA/P,0.19694342,2.3190017,0.084592044,False,DNA/PIF-Harbinger,0.19694342,0.06944481,0.07803927,0.08723299,0.10133915,0.11235137,0.053346194,0.06743705,0.10851137,0.051376533,0.07397778
PIF-Harbinger_33-rDibSmi#DNA/PIF-Harbinger,DNA/PIF-Harbinger,6,None,0,DNA/P,0.19664723,2.319377,0.08431736,False,DNA/PIF-Harbinger,0.19664723,0.06954933,0.07805471,0.08724728,0.10130254,0.11232987,0.053407706,0.06752016,0.108487286,0.051444653,0.07400922
hAT_67-rDibSmi#DNA,DNA,1,None,0,DNA/P,0.19861877,2.316332,0.08487713,False,DNA,0.19861877,0.07141559,0.07595238,0.08579572,0.10271314,0.11374164,0.05310457,0.06765272,0.108469866,0.050501663,0.072034016
hAT_7-rElgMul#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.19831397,2.3163137,0.08462951,False,DNA/hAT,0.19831397,0.066007026,0.07778663,0.088250116,0.10189925,0.11368445,0.053489044,0.066099346,0.10887715,0.051645584,0.073947355
hAT_11-rElgMul#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.2005168,2.3125432,0.08532898,False,DNA/hAT,0.2005168,0.06398543,0.07673996,0.08850615,0.102830544,0.115187824,0.053492833,0.065078646,0.10924138,0.051377278,0.07304312
hAT_13-rElgMul#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20028238,2.3130236,0.08529433,False,DNA/hAT,0.20028238,0.06431208,0.076908745,0.08842722,0.10266811,0.11498805,0.053527933,0.065216474,0.109171174,0.05135906,0.07313877
hAT_28-rElgMul#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20032243,2.31291,0.08526089,False,DNA/hAT,0.20032243,0.06422984,0.07677719,0.088435315,0.102777675,0.115061544,0.0535194,0.06519983,0.109187536,0.05139933,0.07308987
PIF-Harbinger_19-rEmyOrb#DNA/PIF-Harbinger,DNA/PIF-Harbinger,6,None,0,DNA/P,0.19897915,2.3151517,0.08453703,False,DNA/PIF-Harbinger,0.19897915,0.065876424,0.077240594,0.087913625,0.102342926,0.114442125,0.053541273,0.0659587,0.10894734,0.05144082,0.07331695
PIF-Harbinger_25-rEmyOrb#DNA/PIF-Harbinger,DNA/PIF-Harbinger,6,None,0,DNA/P,0.19891827,2.3152149,0.084518224,False,DNA/PIF-Harbinger,0.19891827,0.065864034,0.0772256,0.0879292,0.10232306,0.114400044,0.053531207,0.0659782,0.109017365,0.051466726,0.07334622
PIF-Harbinger_3-rEmyOrb#DNA/PIF-Harbinger,DNA/PIF-Harbinger,6,None,0,DNA/P,0.1992492,2.3146927,0.08465539,False,DNA/PIF-Harbinger,0.1992492,0.065600365,0.07719836,0.0879249,0.10237405,0.114593804,0.05353819,0.06582078,0.10904495,0.051365312,0.07329007
PIF-Harbinger_4-rEmyOrb#DNA/PIF-Harbinger,DNA/PIF-Harbinger,6,None,0,DNA/P,0.19851273,2.3161864,0.084893174,False,DNA/PIF-Harbinger,0.19851273,0.066767134,0.07750536,0.087709755,0.10197514,0.11361956,0.053352144,0.066388294,0.10897782,0.051444776,0.07374734
hAT_40-rEryReg#DNA,DNA,1,None,0,DNA/P,0.1958074,2.3211708,0.08499826,False,DNA,0.1958074,0.07215642,0.078118704,0.08725244,0.10088298,0.11080914,0.053064767,0.068492636,0.10794696,0.051270135,0.074198484
hAT_55-rEryReg#DNA,DNA,1,None,0,DNA/P,0.19758613,2.3178215,0.08470431,False,DNA,0.19758613,0.06932253,0.07730398,0.08753066,0.101705275,0.112881824,0.05313874,0.06724956,0.10857642,0.051165406,0.0735395
hAT_67-rEryReg#DNA,DNA,1,None,0,DNA/P,0.2008585,2.3122308,0.08569834,False,DNA,0.2008585,0.06477657,0.076425046,0.088304654,0.102926224,0.11516017,0.053293534,0.065276735,0.10916777,0.05112624,0.072684534
hAT_95-rEryReg#DNA,DNA,1,None,0,DNA/P,0.19733046,2.3188848,0.085587904,False,DNA,0.19733046,0.072172694,0.07719694,0.086779684,0.1015916,0.111742556,0.052884106,0.06809322,0.10812068,0.0508523,0.07323576
hAT_102-rEryReg#DNA,DNA,1,None,0,DNA/P,0.19658107,2.319856,0.08500563,False,DNA,0.19658107,0.072624736,0.07720148,0.08697868,0.10155634,0.11157543,0.05297404,0.0682311,0.107938,0.051036432,0.07330268
hAT_113-rEryReg#DNA,DNA,1,None,0,DNA/P,0.19682337,2.319369,0.084873304,False,DNA,0.19682337,0.07248954,0.07706889,0.08659291,0.101684295,0.11195007,0.053218942,0.06817833,0.10818221,0.05076564,0.073045865
hAT_3-rEryReg#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20079654,2.3126838,0.08534798,False,DNA/hAT,0.20079654,0.0704058,0.075436056,0.085781775,0.10286914,0.115448564,0.053134646,0.06649032,0.10904493,0.04975357,0.070838705
hAT_4-rEryReg#DNA,DNA,1,None,0,DNA/P,0.19890718,2.3157868,0.08506495,False,DNA,0.19890718,0.07317697,0.075774625,0.085873924,0.10244639,0.113842234,0.052733168,0.06775061,0.10832857,0.04984996,0.07131633
PIF-Harbinger_14-rEubMac#DNA/PIF-Harbinger,DNA/PIF-Harbinger,6,None,0,DNA/P,0.19999006,2.313453,0.08521596,False,DNA/PIF-Harbinger,0.19999006,0.063811496,0.07719323,0.0884373,0.10259027,0.1147741,0.053484857,0.06522085,0.10922284,0.051730726,0.07354422
hAT_87-rEubMac#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20222986,2.3090825,0.08528382,False,DNA/hAT,0.20222986,0.061638907,0.075817764,0.0884231,0.10372322,0.116946034,0.053695187,0.063974954,0.10982754,0.051416308,0.07230708
hAT_20-rGopFla#DNA,DNA,1,None,0,DNA/P,0.20320271,2.3080924,0.08532081,False,DNA,0.20320271,0.067286246,0.073935956,0.08547807,0.104565844,0.1178819,0.053447213,0.065285735,0.10956333,0.04968684,0.069666155
hAT_23-rLacAgi#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.19782732,2.3172872,0.08410634,False,DNA/hAT,0.19782732,0.07001542,0.07677573,0.08682942,0.10211819,0.11372098,0.053476006,0.06711665,0.108542964,0.05093582,0.07264152
hAT_52-rLacAgi#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.2016261,2.3111413,0.08548545,False,DNA/hAT,0.2016261,0.06775041,0.07521246,0.08674568,0.10320075,0.116140656,0.053386923,0.06560571,0.109275974,0.050099403,0.07095598
PIF-Harbinger_2-rLepOli#DNA/PIF-Harbinger,DNA/PIF-Harbinger,6,None,0,DNA/P,0.19893956,2.3153248,0.08479769,False,DNA/PIF-Harbinger,0.19893956,0.06576857,0.07738983,0.087909594,0.10223743,0.114141874,0.053476755,0.06593911,0.10902045,0.051542435,0.0736344
PIF-Harbinger_11-rMalTer#DNA/PIF-Harbinger,DNA/PIF-Harbinger,6,None,0,DNA/P,0.1989157,2.3155365,0.085126504,False,DNA/PIF-Harbinger,0.1989157,0.06632231,0.07741071,0.087916434,0.1020815,0.1137892,0.05334788,0.066126846,0.10904092,0.051413067,0.07363544
TcMar-Tc1_2-rMalTer#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20218672,2.3097138,0.08594113,False,DNA/TcMar-Tc1,0.20218672,0.062342227,0.075931095,0.08847926,0.10349644,0.11624559,0.05356792,0.06422766,0.10961246,0.051408116,0.07250256
hAT_24-rNatHel#DNA,DNA,1,None,0,DNA/P,0.1991176,2.315474,0.08499326,False,DNA,0.1991176,0.07055174,0.07565857,0.08662958,0.10276811,0.11412434,0.053136814,0.06714739,0.10858335,0.05067915,0.07160336
hAT_16-rPodBoc#DNA,DNA,1,None,0,DNA/P,0.19401112,2.3231862,0.08308837,False,DNA,0.19401112,0.07397999,0.07777713,0.086947255,0.10135235,0.110922754,0.05334995,0.068795346,0.10738824,0.051408775,0.07406705
hAT_27-rPodBoc#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20100708,2.311685,0.08515232,False,DNA/hAT,0.20100708,0.06593902,0.075867176,0.087778576,0.10294274,0.11585476,0.05325769,0.06521543,0.109468505,0.05063845,0.07203055
hAT_31-rPodBoc#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.19765894,2.3173063,0.08396926,False,DNA/hAT,0.19765894,0.07260763,0.07609215,0.08592559,0.10239697,0.11368968,0.053307414,0.06770393,0.10864724,0.05024057,0.07172989
hAT_35-rPodBoc#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.1976782,2.3172417,0.08388513,False,DNA/hAT,0.1976782,0.07262541,0.07598956,0.085852325,0.10247546,0.11379306,0.053361107,0.067717455,0.10866077,0.050242063,0.07160453
TcMar-Tc1_4-rPodErh#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.19950801,2.3138037,0.08412436,False,DNA/TcMar-Tc1,0.19950801,0.06447625,0.07678743,0.08807266,0.10281563,0.115383655,0.053718667,0.065272346,0.10921344,0.05161317,0.07313877
hAT_26-rPodErh#DNA,DNA,1,None,0,DNA/P,0.19897239,2.3164783,0.08604946,False,DNA,0.19897239,0.071267135,0.076403126,0.08624202,0.102307886,0.11292293,0.053147394,0.06766022,0.1083272,0.050573185,0.07217651
hAT_59-rPodErh#DNA,DNA,1,None,0,DNA/P,0.20107228,2.3126714,0.08615726,False,DNA,0.20107228,0.07164112,0.07477578,0.08611034,0.10286204,0.11491501,0.0530272,0.066903904,0.10877502,0.04956469,0.0703527
PIF-Harbinger_2-rPodExp#DNA/PIF-Harbinger,DNA/PIF-Harbinger,6,None,0,DNA/P,0.19559029,2.32137,0.08477487,False,DNA/PIF-Harbinger,0.19559029,0.07164649,0.07841235,0.087508075,0.1007593,0.11081542,0.053199437,0.06815206,0.108052984,0.051405054,0.07445859
TcMar-Tc1_6-rPodExp#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20355159,2.3066013,0.0859233,False,DNA/TcMar-Tc1,0.20355159,0.060202017,0.075277925,0.08865581,0.104496986,0.11762829,0.05361304,0.06336473,0.10999901,0.05123799,0.07197257
TcMar-Tc1_17-rPodExp#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20379949,2.3063974,0.086365595,False,DNA/TcMar-Tc1,0.20379949,0.060112022,0.07523153,0.08878284,0.104560375,0.11743389,0.05353409,0.06333182,0.10990989,0.05127566,0.07202839
TcMar-Tc1_22-rPodExp#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20366108,2.3065627,0.086111344,False,DNA/TcMar-Tc1,0.20366108,0.06026994,0.07526138,0.0886495,0.104480326,0.11754974,0.053576246,0.06341174,0.10994255,0.05122952,0.07196794
TcMar-Tc1_28-rPodExp#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20394818,2.3060536,0.08628024,False,DNA/TcMar-Tc1,0.20394818,0.06007891,0.075261,0.0886892,0.104321025,0.11766794,0.053498097,0.063225254,0.11016709,0.051152214,0.07199106
TcMar-Tc1_45-rPodExp#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20401362,2.3057506,0.086131744,False,DNA/TcMar-Tc1,0.20401362,0.059706632,0.07516426,0.08876083,0.10450475,0.11788187,0.05357925,0.06308902,0.11018133,0.0512044,0.07191407
TcMar-Tc1_59-rPodExp#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20422482,2.3055325,0.08636242,False,DNA/TcMar-Tc1,0.20422482,0.059892856,0.0750912,0.08871497,0.10456113,0.1178624,0.053538892,0.0630971,0.1101307,0.051074654,0.07181125
hAT_19-rPodFil#DNA,DNA,1,None,0,DNA/P,0.20161672,2.3097281,0.08399709,False,DNA,0.20161672,0.06370848,0.07544892,0.087472945,0.103882685,0.117619626,0.0538064,0.064135715,0.109768875,0.05091642,0.07162322
hAT_12-rPodGai#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20226532,2.3097525,0.08597193,False,DNA/hAT,0.20226532,0.06385767,0.075827196,0.0879524,0.10329456,0.11629339,0.053379737,0.06463776,0.109650165,0.05077254,0.072069325
hAT_22-rPodGai#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.19928241,2.315565,0.085733876,False,DNA/hAT,0.19928241,0.07084335,0.07604726,0.0867043,0.10214255,0.11354853,0.05305715,0.06732475,0.10875519,0.050354116,0.0719404
hAT_24-rPodGai#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.19948396,2.3152049,0.085742556,False,DNA/hAT,0.19948396,0.070819095,0.07595082,0.08651936,0.10218512,0.113741405,0.053082407,0.06735112,0.10887813,0.05021763,0.07177089
hAT_6-rPodMel#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.19724572,2.318376,0.084589034,False,DNA/hAT,0.19724572,0.07014939,0.07733099,0.08739819,0.10184104,0.11265668,0.053171467,0.06744076,0.10832431,0.051098596,0.07334282
hAT_51-rPodMel#DNA,DNA,1,None,0,DNA/P,0.20368579,2.307282,0.085638106,False,DNA,0.20368579,0.0679304,0.07419144,0.086044095,0.10317177,0.118047684,0.053332813,0.06506636,0.1102348,0.048830144,0.06946468
hAT_26-rPodMur#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.19917177,2.3155537,0.085465245,False,DNA/hAT,0.19917177,0.07044141,0.076233104,0.086697645,0.102458455,0.11370652,0.053135067,0.06714512,0.1085997,0.050354786,0.0720564
hAT_33-rPodPit#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20210053,2.3123443,0.08834891,False,DNA/hAT,0.20210053,0.07255884,0.074765004,0.085507356,0.10306042,0.11375162,0.052749764,0.06738286,0.108238325,0.04954399,0.07034121
hAT_39-rPodSic#DNA,DNA,1,None,0,DNA/P,0.20015442,2.3119397,0.08318173,False,DNA,0.20015442,0.064144835,0.07609786,0.08754685,0.10350276,0.11697269,0.05394842,0.06457724,0.10958467,0.051160015,0.07231021
hAT_56-rPodSic#DNA,DNA,1,None,0,DNA/P,0.1985821,2.3165934,0.08508303,False,DNA,0.1985821,0.07302642,0.07547894,0.08566339,0.102729164,0.11349907,0.053284697,0.06802569,0.10818355,0.05018369,0.07134339
hAT_22-rPodVau#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.19868587,2.3161912,0.08517168,False,DNA/hAT,0.19868587,0.06863121,0.076938875,0.08761527,0.10208821,0.11351419,0.05320702,0.066704884,0.10861468,0.051013857,0.07298595
hAT_66-rPodVau#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20275271,2.3082438,0.08450389,False,DNA/hAT,0.20275271,0.06990774,0.0734611,0.08465975,0.10427436,0.11824882,0.05318202,0.0659528,0.10999318,0.04896086,0.0686067
PIF-Harbinger_10-rSteOdo#DNA/PIF-Harbinger,DNA/PIF-Harbinger,6,None,0,DNA/P,0.19861591,2.3160138,0.08485727,False,DNA/PIF-Harbinger,0.19861591,0.066800475,0.07742352,0.08785509,0.10200269,0.11375864,0.053385474,0.066285536,0.10888825,0.051394932,0.07358945
hAT_14-rSteOdo#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20538981,2.3037362,0.08703413,False,DNA/hAT,0.20538981,0.059177697,0.0747951,0.08896696,0.104440995,0.118355684,0.05345379,0.062591806,0.11031043,0.050987586,0.07153013
hAT_59-rSteOdo#DNA,DNA,1,None,0,DNA/P,0.20165074,2.3104136,0.08483156,False,DNA,0.20165074,0.06580504,0.07519841,0.08728448,0.10365116,0.11681918,0.053470165,0.0650892,0.10950268,0.050531514,0.07099738
hAT_96-rSteOdo#DNA,DNA,1,None,0,DNA/P,0.20739396,2.3006203,0.08695527,False,DNA,0.20739396,0.06312735,0.07285638,0.08664751,0.105364196,0.12043869,0.05316489,0.063147694,0.11041126,0.049330372,0.068117715
hAT_30-rThaEle#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.19901799,2.3162336,0.08588363,False,DNA/hAT,0.19901799,0.073337756,0.075888515,0.08590378,0.10212095,0.113134354,0.053013742,0.06788969,0.10829018,0.049918246,0.0714848
hAT_24-rVipLat#DNA,DNA,1,None,0,DNA/P,0.19763686,2.3179827,0.08503692,False,DNA,0.19763686,0.068475924,0.077784605,0.08781074,0.10166523,0.11259994,0.053231172,0.0670808,0.10834838,0.05145791,0.07390847
TcMar-Tc1_2-rVipLat#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20336252,2.3072295,0.085539356,False,DNA/TcMar-Tc1,0.20336252,0.061022434,0.075158834,0.08808115,0.10434801,0.11782317,0.053834956,0.06331328,0.109832615,0.05147403,0.071748964
hAT_22-rVipLat#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.197128,2.3185945,0.084480815,False,DNA/hAT,0.197128,0.072294965,0.0763903,0.086035006,0.10277814,0.11264718,0.05332565,0.068497516,0.10797273,0.050593793,0.07233668
hAT_14-sAmbRad#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.2014607,2.3104007,0.085485555,False,DNA/hAT,0.2014607,0.06151402,0.07646627,0.08923311,0.10347669,0.11597515,0.05352133,0.064082205,0.10948385,0.051703725,0.07308289
hAT_6-sHypSab#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20240441,2.3089218,0.08554045,False,DNA/hAT,0.20240441,0.06137304,0.0756807,0.08869106,0.10387517,0.11686396,0.053652216,0.063849635,0.10965808,0.051660854,0.072290875
hAT_10-sHypSab#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20403329,2.3063967,0.086437844,False,DNA/hAT,0.20403329,0.061192464,0.075056545,0.08840343,0.10398558,0.11759544,0.053534504,0.06340994,0.110115774,0.05102794,0.07164517
hAT_9-sScyCan#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20293479,2.3077323,0.08574896,False,DNA/hAT,0.20293479,0.060255677,0.07575963,0.0889477,0.104085915,0.11718582,0.053632524,0.06341935,0.10983788,0.0515843,0.07235652
TcMar-Tc1_1-sScyCan#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20172362,2.3107278,0.08579341,False,DNA/TcMar-Tc1,0.20172362,0.06417518,0.07612392,0.08759493,0.10321158,0.11593021,0.053460743,0.06492509,0.10961799,0.050925296,0.07231154
hAT_26-sScyCan#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20868307,2.297558,0.08759377,False,DNA/hAT,0.20868307,0.057865255,0.07295885,0.08809628,0.106060274,0.1210893,0.05363571,0.061434854,0.11066914,0.050045554,0.069461696
